filename	year	token	sentence	context
197121.xml	1971	Erzähler	Stattdessen kann die Perspektive des Erzähler-Helden , überzeugend eingesetzt , zu einer durch die Erzählerpersönlichkeit beglaubigten Handlungsdarstellung einerseits , zu einer Weltdeutung durch den Erzähler andererseits ausgenutzt werden .	V Die Denkspielsituation des klassischen Detektivromans verlangt nach Techniken eines verhüllenden Erzählens , die sich in der Perspektive-Begrenzung für die verschiedenen Erzähler-Nebenfiguren aus der Nachfolge Watsons niederschlagen . Im neueren handlungsbetonten , die Brutalität der Welt des Verbrechens ungeschminkt darstellenden Kriminalroman ( action type oder hard-boiled mystery ) wird dies überflüssig . Die in der Ich-Perspektive potentiell angelegte größere Intimität zwischen Erzähler und Leser kann , wie das letzte Textbeispiel gezeigt hat , jedoch auch zu einer Übertölpelung des durchschnittlichen unkritischen Konsumenten verwendet werden , zu erzählerischen > Erfolgen < , die gewissermaßen durch Schläge unter die Gürtellinie gewonnen werden . Die etablierten Techniken der Distanzierung des Ich-Erzählers von sich selbst - bei Wilkie Collins wie Agatha Christie durch den Topos des unliterarischen und deshalb bescheidenen Erzählers , bei Chandler durch Ironie und Selbstironie verwirklicht - stellen nicht nur formal diese Romane in die Kontinuität der Ich-Erzählung seit ihren Anfängen .
197121.xml	1971	Erzähler	Die in der Ich-Perspektive potentiell angelegte größere Intimität zwischen Erzähler und Leser kann , wie das letzte Textbeispiel gezeigt hat , jedoch auch zu einer Übertölpelung des durchschnittlichen unkritischen Konsumenten verwendet werden , zu erzählerischen > Erfolgen < , die gewissermaßen durch Schläge unter die Gürtellinie gewonnen werden .	Im neueren handlungsbetonten , die Brutalität der Welt des Verbrechens ungeschminkt darstellenden Kriminalroman ( action type oder hard-boiled mystery ) wird dies überflüssig . Stattdessen kann die Perspektive des Erzähler-Helden , überzeugend eingesetzt , zu einer durch die Erzählerpersönlichkeit beglaubigten Handlungsdarstellung einerseits , zu einer Weltdeutung durch den Erzähler andererseits ausgenutzt werden . Die etablierten Techniken der Distanzierung des Ich-Erzählers von sich selbst - bei Wilkie Collins wie Agatha Christie durch den Topos des unliterarischen und deshalb bescheidenen Erzählers , bei Chandler durch Ironie und Selbstironie verwirklicht - stellen nicht nur formal diese Romane in die Kontinuität der Ich-Erzählung seit ihren Anfängen . Eine funktionale oder auch spielerische Anknüpfung an die etablierte Romantradition zeigt sich auch in der Anwendung der Herausgeberfiktion , sowie in der Beglaubigung der Erzählung durch objektiv erscheinende Dokumente ( Poe , Collins , Christie ) .
197121.xml	1971	Erzählers	Die etablierten Techniken der Distanzierung des Ich-Erzählers von sich selbst - bei Wilkie Collins wie Agatha Christie durch den Topos des unliterarischen und deshalb bescheidenen Erzählers , bei Chandler durch Ironie und Selbstironie verwirklicht - stellen nicht nur formal diese Romane in die Kontinuität der Ich-Erzählung seit ihren Anfängen .	Stattdessen kann die Perspektive des Erzähler-Helden , überzeugend eingesetzt , zu einer durch die Erzählerpersönlichkeit beglaubigten Handlungsdarstellung einerseits , zu einer Weltdeutung durch den Erzähler andererseits ausgenutzt werden . Die in der Ich-Perspektive potentiell angelegte größere Intimität zwischen Erzähler und Leser kann , wie das letzte Textbeispiel gezeigt hat , jedoch auch zu einer Übertölpelung des durchschnittlichen unkritischen Konsumenten verwendet werden , zu erzählerischen > Erfolgen < , die gewissermaßen durch Schläge unter die Gürtellinie gewonnen werden . Eine funktionale oder auch spielerische Anknüpfung an die etablierte Romantradition zeigt sich auch in der Anwendung der Herausgeberfiktion , sowie in der Beglaubigung der Erzählung durch objektiv erscheinende Dokumente ( Poe , Collins , Christie ) . Häufig finden sich auch Anknüpfungen an die Tradition des Detektivromans selbst , so wenn Amy Leatherean in 'Murder in Mesopotamia5 selbst einen Detektivroman liest und aus ihrer professionellen Erfahrung heraus die Darstellung des Milieus in 'Tod im Pflegeheim5 als nicht sachgerecht kritisiert ; auch noch Lemmy Cautions Hinweis auf die modische Kurzform > Chi < für Chicago , die angeblich aus einem realitätsfernen Detektivroman stammt , ist als Beglaubigung des Realitätscharakters dieser Geschichte zu verstehen , indem eben sie von bloß fiktionalen Gebilden abgehoben wird .
196423.xml	1964	Erzähler	Der Leser ( oder Zuhörer ) erfährt zunächst nicht , wer die fremde Dame ist , von der gesprochen wird , und erst als der Heiratsvertrag geschlossen ist , wird vom Erzähler mitgeteilt , daß es die Schwester seiner armen Geliebten ist ( 313 ff. ) .	Bliss hat dies an dem bekanntesten und gelungensten der vier Gedichte , 'Sir Orfeo * dargelegt und daraufhingewiesen , daß Ähnliches sich auch in dem 'Lay le Freine’ findet . So wird etwa dort ( neben dem von Bliss angeführten Beispiel ) die Vereinigung der beiden Schwestern als überraschende und nicht vorbereitete Enthüllung geschildert . Im 'Landeval * , wie schon in der Vorlage , ist die ganze Handlung auf Spannung hin angelegt . Weder der Ritter noch der Zuhörer wissen , wie die Geschichte ausgehen wird und ob Landeval mit dem Leben davonkommen wird .
196810.xml	1968	Erzählers	Beiträge zur Stilbetrachtung liefert eine Folge von Aufsätzen in 'Muttersprache * 1955 ( Bd. LXV ) : Paul Wohlfahrt , 'Stil und Sprache in Thomas Manns Hochstaplernovelle * ( S. 202 - 207 ) , unterscheidet zwischen Krulls ungebildeten Klischees und der Sprache des dahinterstehenden Erzählers , die durchklingt , besonders in der Zirkusszene .	Eine sehr gründliche Untersuchung über das Spiel mit Wörtern aus der mittelalterlichen Welt bringt die Münchener Dissertation von Gertraude Wilhelm , 'Sprachimitationin Thomas Manns Roman Der Erwählte’ ( 1961 ) . Der Begriff » Imitation « wirkt freilich allzu ernstnehmend und daher abwertend , wird dem Spielcharakter nicht gerecht . 'Der Erwählte’ und 'Krull * liefern Wilhelm Martin Esser Beispiele für eine Reihe von Bemerkungen , in denen er 'Grundlinien des Altersstils von Thomas Mann * aufzeigen will ( 'Wirkendes Wort’ , XII , 1962 , 223 - 236 ) . Dagegen kreidet Walter Gauding , 'Der lange Satz bei Thomas Mann’ ( S. 207 - 212 ) dem » Schriftsteller Mann « ( S. 211 ) die Stileigentümlichkeiten des Studienrats Zeitblom als schwere Fehler an und macht Vorschläge zur Verbesserung . Das sei der Kuriosität halber ebenso vermerkt wie die Titelfrage , die Paul Riesenfeld stellt : 'Schreibt Thomas Mann gutes Deutsch ? ’
196810.xml	1968	Erzähler	Das parodistische Spiel ist im Zusammenhang mit dem hervortretenden Erzähler gesehen .	‘ Aspects of Parody in the Works of Thomas Mann * betrachtet Hans Eichner ( ‘ Modem Language Review’ , XLVII , 1952 ) . Er versteht Parodie als ein positiv gemeintes Stilmittel , Spiel mit Tradition und Kultur , im Gegensatz zu expressionistischer Direktheit . Dieser Zusammenhang wird allerdings nicht ganz klar . Ein nützliches Beispiel , wie eine Stiluntersuchung zur Interpretation beitragen kann , lieferte Werner Hoffmeister : ‘ Studien zur erlebten Rede bei Thomas Mann und Robert Musil’ ( Den Haag 1965 = ‘ Studies in German Literature * 2 ) .
196810.xml	1968	Erzähler	Im Spätwerk herrschten die fiktiven Erzähler vor und die erlebte Rede verschwinde .	Dies sind allerdings nicht ungefährliche Begriffe . Schon im ‘ Tod in Venedig * , mehr aber noch im ‘ Zauberberg , meint Hoffmeister , verliere die erlebte Rede ihren psychologischen Zweck . Dieses Versanden der Untersuchung ist unbefriedigend . Hoffmeister wollte seine Untersuchung im Rahmen halten .
196810.xml	1968	Erzähler	Die erlebte Rede ist nur ein Teil des Spieles zwischen Erzähler und den fiktiven Figuren und sollte in dem Rahmen der variablen Funktion des Erzählers gesehen werden .	Hoffmeister wollte seine Untersuchung im Rahmen halten . Dann hätte er sich auf die ‘ Buddenbrooks’ beschränken und dies im Titel anzeigen können . Die Bewahrung des Erzählers , das hebt Hoffmeister in seiner Schlußbetrachtung hervor , ist ein Kennzeichen der Dichtung Thomas Manns , aber auch anderer deutscher Prosadichter . Stiluntersuchungen sollten die Intention des Autors berücksichtigen .
196810.xml	1968	Erzählers	Die erlebte Rede ist nur ein Teil des Spieles zwischen Erzähler und den fiktiven Figuren und sollte in dem Rahmen der variablen Funktion des Erzählers gesehen werden .	Hoffmeister wollte seine Untersuchung im Rahmen halten . Dann hätte er sich auf die ‘ Buddenbrooks’ beschränken und dies im Titel anzeigen können . Die Bewahrung des Erzählers , das hebt Hoffmeister in seiner Schlußbetrachtung hervor , ist ein Kennzeichen der Dichtung Thomas Manns , aber auch anderer deutscher Prosadichter . Stiluntersuchungen sollten die Intention des Autors berücksichtigen .
196810.xml	1968	Erzählers	Die Bewahrung des Erzählers , das hebt Hoffmeister in seiner Schlußbetrachtung hervor , ist ein Kennzeichen der Dichtung Thomas Manns , aber auch anderer deutscher Prosadichter .	Dann hätte er sich auf die ‘ Buddenbrooks’ beschränken und dies im Titel anzeigen können . Die erlebte Rede ist nur ein Teil des Spieles zwischen Erzähler und den fiktiven Figuren und sollte in dem Rahmen der variablen Funktion des Erzählers gesehen werden . Stiluntersuchungen sollten die Intention des Autors berücksichtigen . Das tut Arens in seinem Hauptbeispiel , aber nicht in seinen Gegenbeispielen .
198911.xml	1989	Erzähler	Das ist in der Tat grandios gesteigerte Theatralik , für die ganz offensichtlich nicht der Held , sondern der Erzähler verantwortlich ist .	Indem ich zunächst zeige , wie diese Ambivalenz bei Livius genauer zu verstehen ist , schaffe ich die Voraussetzung dafür , hernach die ganz andere Bedeutung von Lessings Trauerspiel aus dessen größerer Nähe zur Tragödien weit des Seneca zu erhellen . Bei Livius bewahrt der Volkstribun Verginius seine Tochter Verginia vor den Nachstellungen des Decemvirn Appius Claudius , indem er sie in seiner Not ausgerechnet mit Hilfe eines gerade verfügbaren Schlachtermessers tötet und dazu ausruft : “ Mit diesem letzten Mittel , was ich noch habe , meine Tochter , rette ich deine Freiheit ! ” Wäre es für Vater und Tochter , so sollen wir spüren , schon schlimm genug gewesen , daß die Tochter um ihrer Freiheit willen getötet werden muß , so zeigt die Notwendigkeit , dies mit einem Schlachtermesser zu tun , daß die Tochter nicht bloßes Opfer ist , sondern bei ihrer Opferung obendrein ihre menschliche Würde verliert . Zugleich stellt sich auf diese Weise auch der Vater selbst als doppeltes Opfer dar .
194024.xml	1940	Erzähler	Aus ihr heraus erkannte er — für längere Zeit als einziger — auch die Zerspaltenheit in Grimmelshausen zwischen dem barock-universalistischen Erdichter moralischer Exempla und dem neuzeitlich-gegenständlichen Erzähler der deutschen Welt .	Ihn fesseln die Wege , welche zur Aufklärung führen , jener Zeitspanne , die zum erstenmal versucht , „ das Leben aus ihm selber zu verstehn “ . Infolgedessen hat er das katholische Barock fast gar nicht behandelt — er kennt zwar auch das Höfisch-Repräsentative und nennt die Wiener Oper Ausdruck des „ höfischen Menschen “ — , seine Frage gilt vielmehr dem Neuzeitlichen . Er sah das 17. Jahrhundert nicht wie Sc herer ala Vexfallsper io de zwischen Luther- und Goethezeit , sondern als entscheidende Werdezeit der nachmittelalterlichen Welt , und er betonte in ihm die Entwicklung , schärfer als es die neue Barockforschung tut , die — zunächst mit Recht , dann aber mitunter allzu einseitig — nach der Einheit und Ganzheit des Barock fragte . Die neue Barockforschung hat nicht an Dilthey angeknüpft , sie konnte es in ihren Anfängen auch gar nicht , weil der Band , der seine früher verstreut erschienenen und die noch wichtigeren Handschrift gebliebenen Studien zum 17. Jahrhundert vereinigte , erst 1927 erschien .
194024.xml	1940	Erzähler	So wollte der Moralist G. den Schluß , aber der Erzähler G. war dann stärker , und er spann die Geschichte weiter .	Mit Recht hat Schölte nur die ersten 5 Bücher abgedruckt , die zunächst für sich erschienen . Damit steht das Werk in seinem geschlossenen Aufbau abgerundet da , beginnend mit der Weltferne und endend mit dem „ Adieu Welt ! “ Anschließend gab darum der Herausgeber die ‘ Continuatio des abenteuerlichen Simplicissimi’ , hrsg. v. J. H. Schölte ( Halle , Niemeyer , 1939 . 125 S . = Neudr .
194024.xml	1940	Erzähler	"44 , 1930 ) feststellte : „ Für den einen ist er nichts als spannender Erzähler , für den anderen eine faustische gottsuchende Seele , für den dritten ein satirischer Beobachter der Welt und für den vierten ein Denker von bisher noch nicht ausgeschöpfter Tiefe . """	"So bleibt uns einzig sein Werk , sein reiches , vielgestaltiges , fesselndes Werk . Während früher die Meinung darüber ziemlich einheitlich war , etwa im Sinne der Worte Hettners , , ... ein durch und durch deutscher Volksroman , ... es scheint ein Genrebild zu sein , und es ist ein geschichtlicher Roman im großen historischen Stil . "" , brachte der Beginn der neueren geistesgeschichtlichen Forschung zunächst eine Verwirrung der Frage , so daß R. Alewyns Aufsatz 6 Grimmelshausen-Probleme’ ( ZfDkde . ( S. 89 ) . Ein Gutes hat diese Periode der Forschung gebracht : Sie hat das G. -Bild vertieft ."
194024.xml	1940	Erzähler	Auf diese Weise wird in Partien , die reines Erzählgut sind , unmöglicher vager Tiefsinn hineingeheimnißt und der Erzähler G. völlig mißdeutet .	Zum barocken Emblem gehört , daß der Dichter selbst vom Gegenstand ( z. B. der Biene ) auf das Gemeinte ( z. B. den Fleiß ) hinweist . G. s am Ende vom 1. Teil des ‘ Vogelnests’ bewußt komponierte Emble-mata faßt der Vers , aber als „ Symbole “ auf und sucht nun weiterhin auch überall da , wo G. nicht im geringsten über die Gegenstände hinaus-weist , nach „ symbolischer “ Bedeutung , z. B. für die Leuchtkäfer , die Höhle , den Wald usw. Der zweite Grundfehler ist die psycholo-gistische Auffassung : Simplex und die Leiterin durchleben „ Künstler-Schicksale “ ( S. 111 ) , G. selbst muß zwischen 1669 und 1672 zu anderen religiösen Ansichten „ sich durchkämpfen “ ( S. 100 ) , die ganze Barock-kunst wird erlebnishaft , bekenntnishaft aufgefaßt . Der ‘ Simplizissimus’ wird mehrfach G. s ‘ Faust’ genannt , und der Dichter zeigt überall „ außergewöhnliche Tiefe des Denkens “ ( 132 ) .
