Unnamed: 0.1	Unnamed: 0	idx	path	token	sentence	context	label_fold1	confidence_fold1	label_fold2	confidence_fold2	label_fold3	confidence_fold3	label_fold4	confidence_fold4	label_fold5	confidence_fold5	label_fold6	confidence_fold6	label_fold7	confidence_fold7	label_fold8	confidence_fold8	label_fold9	confidence_fold9	label_fold10	confidence_fold10	majority_label_1	majority_count_1	label_distribution_counts_1	majority_label_2	majority_count_2	label_distribution_counts_2	majority_label_3	majority_count_3	label_distribution_counts_3	majority_label_4	majority_count_4	label_distribution_counts_4	majority_label_5	majority_count_5	label_distribution_counts_5	majority_label_6	majority_count_6	label_distribution_counts_6	majority_label_7	majority_count_7	label_distribution_counts_7	majority_label_8	majority_count_8	label_distribution_counts_8	majority_label_9	majority_count_9	label_distribution_counts_9	majority_label_10	majority_count_10	label_distribution_counts_10
6117	7850	1165010	3.0/1982/10/08/traumgaerten-der-feen.xm.xml	erzähler	MacDonald, einer der bedeutendsten phantastischen Erzähler des spätviktorianischen Englands, ist bei uns noch merkwürdig unbekannt.	['Unser Leben ist kein Traum, aber es soll und wird vielleicht einer werden.“ Dieser Satz von Novalis war Motto für George MacDonalds Märchenroman „Phantastes“, 1858 in England erschienen, nun zum erstenmal ins Deutsche gebracht und von Friedrich Hechelmann mit vierundzwanzig traumschönen Farbtafeln begleitet.', 'MacDonald, einer der bedeutendsten phantastischen Erzähler des spätviktorianischen Englands, ist bei uns noch merkwürdig unbekannt.', 'Neben „Lilith“ (Hobbit Presse, Klett-Cotta) und „Hinter dem Nordwind“ (Annette Betz Verlag) erschienen bei uns nur drei kleinere Märchen.', '„Phantastes“ (englischer Originaltitel: „Phantastes: a faerie romance for men and women“) ist die Traumvision des jungen Lord Anodos, der für einundzwanzig Tage und Nächte ins Land der Feen findet, dort Schönheit, Schrecken und Zauber der Anderswelt erfährt, dem furchtbaren Eschengeist und der Jungfrau vom Erlenbaum begegnet, Verrat, Freundschaft, Tod und Glück erlebt Die unendlich wähnende Reise des jungen Anodos schildert, wie viele Märchen und Mythen, den abenteuerlichen und schmerzhaften Prozeß einer Individuation.']	b	0.9986727	b	0.9996797	b	0.99965227	b	0.6607747	b	0.99912614	b	0.9974948	b	0.99915135	b	0.99541026	b	0.99727017	b	0.99836916	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
6118	8018	1173044	3.0/1984/09/21/zeit-preis.xml.xml	erzähler	Mal wird, aller Ehren wert, ein Autor für sein Gesamtwerk ausgezeichnet, mal (noch schöner) eine junge Dichterin, ein junger Erzähler, für sein erstes Werk, damit sie ein zweites zu schreiben den Kopf frei haben.	['Kurt Tucholsky hat gehöhnt: „Wenn du liest: ‚Dem Dichter Potschappel ist der große Bananen-Preis zuerkannt worden‘, so frage stets: Wer hat ihm den Preis gegeben?', 'Das allein macht nämlich seinen Wert aus.“ Den Rat muß beherzigen, wer auf die Lotterie der Literaturpreise blickt.', 'Mal wird, aller Ehren wert, ein Autor für sein Gesamtwerk ausgezeichnet, mal (noch schöner) eine junge Dichterin, ein junger Erzähler, für sein erstes Werk, damit sie ein zweites zu schreiben den Kopf frei haben.', 'Oft aber herrschen blinder Zufall, unkritische Verlegenheit, Schielen nach „Namen“.', 'So kommt es, daß das Preis-Roulett Spannung verliert, weil irgendwann mal eine(r) „dran“ ist mit einer Ehrung, die oft viel zu spät kommt oder wegen der Beliebigkeit keine Ehrung mehr ist, nur noch die (nie unwillkommene) Überreichung eines Schecks.']	b	0.9996164	b	0.99970907	b	0.99970263	b	0.72780895	b	0.9995303	b	0.99865985	b	0.99915457	b	0.9971334	b	0.9996799	b	0.9993231	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
6119	1012	204039	3.0/1992/07/17/walter-benjamin-im-spieg.xml	erzählers	Ungetrübt und rein, so wie Benjamin selbst uns die Gestalt des Erzählers beschworen hat, lebt die Erinnerung an den ebenso gefährdeten wie begnadeten Menschen in der lange geschiedenen Frau fort.	['Die dem grellen Licht der Scheidungs- und Gerichtsaffären jedoch entzogenen, in die innere Geschichte führenden Dokumente blieben unberücksichtigt und bislang unbekannt.', 'Sie halten das Bild des großen Menschen über den Tod hinaus fest und empfangen ihre Gewalt aus dem Abstand des Eingedenkens.', 'Ungetrübt und rein, so wie Benjamin selbst uns die Gestalt des Erzählers beschworen hat, lebt die Erinnerung an den ebenso gefährdeten wie begnadeten Menschen in der lange geschiedenen Frau fort.', 'Ihr Brief am ersten Geburtstage nach dem Tod ihres Mannes trägt den Charakter eines Vermächtnisses und war als solches bei Gershom Scholem am rechten Ort und aufgehoben.', 'Sie durfte in der Gewißheit leben, das ihr Mögliche zur Rettung Benjamins in die Wege geleitet zu haben, und so konnte sie sich und anderen gegenüber bekräftigen, daß er an ihrer Seite den Weg in die Freiheit gefunden hätte.']	b	0.999443	b	0.9995377	b	0.9975364	d	0.55299896	b	0.9990773	b	0.99831295	b	0.999073	b	0.99581957	b	0.99946743	b	0.9992235	b	883	{'b': 883, 'd': 117}	b	892	{'b': 892, 'd': 108}	b	983	{'b': 983, 'd': 17}	b	970	{'b': 970, 'd': 30}	b	994	{'b': 994, 'd': 6}	b	990	{'b': 990, 'd': 10}	b	1000	{'b': 1000}	b	999	{'b': 999, 'd': 1}	b	1000	{'b': 1000}	b	998	{'b': 998, 'd': 2}
6120	3302	419972	3.0/1987/12/04/hl-waggerl-dichte-fuer-u.xml	erzähler	Sie entkommen ihm ja auch nicht: Dieser ständig die Perspektive wechselnde, mit Allwissenheit ausgestattete und unablässig präsente Erzähler wertet, kommentiert, rückt zurecht usw.	['als ideologisches Allheilmittel und verteilt Schuld (Zivilisation; Landflucht; Stadt usw.).', 'Er darf sich mit seinen gleichfalls verunsicherten Lesern einig wissen.', 'Sie entkommen ihm ja auch nicht: Dieser ständig die Perspektive wechselnde, mit Allwissenheit ausgestattete und unablässig präsente Erzähler wertet, kommentiert, rückt zurecht usw.', '– schlicht: stellt zufrieden, indem er zu geben versucht, was das Leben allenthalben verweigert.', '„Zufriedenheit ist ein so augenscheinliches Privileg der Dummheit“, vermerkt der junge Waggerl, der auch weiß: „Der beste Freund ist selten auch der beste Tröster“, ehe er zum hauptberuflichen Trostspender mutiert.']	b	0.9977985	b	0.99964607	b	0.99829894	b	0.56058353	d	0.61670804	b	0.9937184	c	0.6790062	b	0.7657425	c	0.98221534	b	0.99907136	b	697	{'b': 697, 'c': 215, 'd': 88}	b	715	{'c': 185, 'b': 715, 'd': 100}	b	801	{'c': 134, 'b': 801, 'd': 65}	b	852	{'c': 118, 'b': 852, 'd': 30}	b	881	{'b': 881, 'c': 90, 'd': 29}	b	909	{'b': 909, 'c': 78, 'd': 13}	b	930	{'b': 930, 'c': 62, 'd': 8}	b	932	{'b': 932, 'c': 58, 'd': 10}	b	959	{'b': 959, 'c': 36, 'd': 5}	b	966	{'b': 966, 'c': 32, 'd': 2}
6121	2594	380774	3.0/2002/07/18/Macht_Euch_die_Erde_unte.xml	erzähler	"Einer ihrer Vorfahren, so vermerkt der Erzähler, war Steuermann an Bord der Santa Maria und habe mitgeholfen, die ""damaligen Weltgrenzen"" zu erweitern."	"['Cuba libre.', 'Auch die Staatenlosen, die in Handkes Roman Der Bildersturz aus der kriegerischen Weltgesellschaft in die Niemandsbucht Hondareda gespült werden, sind unglückliche Nachkommen des Christoph Kolumbus.', 'Einer ihrer Vorfahren, so vermerkt der Erzähler, war Steuermann an Bord der Santa Maria und habe mitgeholfen, die ""damaligen Weltgrenzen"" zu erweitern.', 'Heute kommen die Ausgewanderten zurück in ihr ""Stammland"", ernüchtert, ""ausgespielt"" und - sprachlos.', 'Denn auch bei ihnen rührt das Leiden an einer ""ungegenwärtigen Gegenwart"" aus der Leere ihrer Sprachformen.']"	d	0.9996613	d	0.9996619	b	0.90583485	d	0.54967934	d	0.99920756	d	0.99610823	d	0.9470656	b	0.9953803	d	0.97917366	d	0.9985946	d	806	{'d': 806, 'b': 194}	d	785	{'d': 785, 'b': 215}	d	903	{'b': 97, 'd': 903}	d	905	{'d': 905, 'b': 95}	d	925	{'d': 925, 'b': 75}	d	927	{'b': 73, 'd': 927}	d	973	{'d': 973, 'b': 27}	d	951	{'d': 951, 'b': 49}	d	981	{'d': 981, 'b': 19}	d	975	{'d': 975, 'b': 25}
6122	3748	436716	3.0/1978/11/10/parzival.xml.xml	erzähler	Seine ihn bewegenden Ideen und Vorstellungen sind von Wolfram und seinem Vorbild, dem großen französischen Erzähler Chrestien von Troyes dermaßen abenteuerlich „verrittert“, daß die Forschung sich in anderthalb Jahrhunderten des Bemühens durchaus noch nicht einig ist über wesentliche Züge des Geschehens.	['In den Goetheschen Schlußversen läuft es denn endlich doch hinaus auf eine Art Verschmelzung der einen und der anderen Helden-Vita: „Alles Vergängliche / Ist nur ein Gleichnis...“ Das ist der Grund.', 'Was aber der mittelalterliche Roman über ihm baut, ist alles andere als eine versifizierte Moralphilosophie.', 'Seine ihn bewegenden Ideen und Vorstellungen sind von Wolfram und seinem Vorbild, dem großen französischen Erzähler Chrestien von Troyes dermaßen abenteuerlich „verrittert“, daß die Forschung sich in anderthalb Jahrhunderten des Bemühens durchaus noch nicht einig ist über wesentliche Züge des Geschehens.', 'Wohl aber ist deutlich, wie da in rund 25 000 Versen ein phantasiemächtiger Dichter (der seinem „Selbstverständnis“ nach freilich Soldat war) mittelalterliches Leben vorführt, mit vitaler Lust, in bizarren Visionen und humorigen Wendungen, sinnlich, kauzig, wortgewandt, in zärtlicher Anmut und dunklen Verwirrspielen.', 'Ein, wie man gesagt hat, in seiner fränkisch-eigenwilligen Versponnenheit sehr deutscher Dichter, Sein Roman, mehr noch sein Held hat die Nachwelt zur Verarbeitung gereizt in mancherlei Gestalt, von denen Wagners „Bühnenweihfestspiel“ die gewaltigste (im Sinne der Wirkung) und die gewaltsamste (im Sinne der Veränderung) ist.']	b	0.99958783	b	0.99971765	b	0.99967825	b	0.8243118	b	0.9995634	b	0.99855345	b	0.99956053	b	0.9966067	b	0.99970007	b	0.9993575	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
6123	325	18776	3.0/1989/10/13/korrupt.xml.xml	erzähler	Tombéza – zu deutsch „Namenlos“ –, weil er die Frucht der Schande seiner Mutter ist, die von einem Unbekannten vergewaltigt wurde, ist der Erzähler dieses Buches, und namenlos ist das Elend, von dem er erzählt.	['Tombéza – zu deutsch „Namenlos“ –, weil er die Frucht der Schande seiner Mutter ist, die von einem Unbekannten vergewaltigt wurde, ist der Erzähler dieses Buches, und namenlos ist das Elend, von dem er erzählt.', 'Von der Familie schlechter versorgt als eines ihrer Tiere, wächst er im Dreck auf, aus dem er sich mit allen Mitteln zu erheben versucht, bis ihm der Dreck nur noch an den Stiefeln klebt, der Dreck der Korruption, durch die er sich Geld und erzwungenes Ansehen verschafft.', 'Kaum eine Perspektive ist geeigneter, das Elend eines Landes zu schildern als die des korrupten Aufsteigers, der schließlich, wieder ganz unten angekommen, auf den Tod wartet.']	d	0.9997377	d	0.9997011	d	0.9996525	d	0.72176534	d	0.99953425	d	0.9991491	d	0.99918824	d	0.999328	d	0.999622	d	0.9995943	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}
6124	5521	855199	3.0/2007/03/22/L-Wense.xml.xml	erzähler	Welcher Schriftsteller hat sich in den letzten 50 Jahren für Hessen oder das Sauerland engagiert, welcher Erzähler nimmt uns so begeistert mit auf den Kahlen Asten, nach Brilon, ins Diemeltal, und ist doch kein kleinlich mit der großen Welt hadernder Heimatdichter, sondern ein Bürger von Welt.	['Im Rhythmus der Schritte erschließt sich ihm der Geist dieser Landschaft, gleichsam das Versmaß der ihn umgebenden Dinge.', 'Heute, da alle Welt auf exotische Fernreisen abonniert scheint, man schneller in New York oder Bangkok ist als in Brakel oder Ziegenhain, erstaunt Wenses illuminierter Blick auf alte deutsche Landschaften.', 'Welcher Schriftsteller hat sich in den letzten 50 Jahren für Hessen oder das Sauerland engagiert, welcher Erzähler nimmt uns so begeistert mit auf den Kahlen Asten, nach Brilon, ins Diemeltal, und ist doch kein kleinlich mit der großen Welt hadernder Heimatdichter, sondern ein Bürger von Welt.', '»Dieser erstaunliche Sonderling«, schrieb Botho Strauß über Wense, »dieser absolute Nicht-Literat gehört an hervorragende Stelle in jener überfälligen Geschichte der geheimen deutschen Literatur, von der ich immer träume.« Von Adalbert Stifter bis Peter Handke ist die deutschsprachige Literatur wahrlich nicht arm an inspirierten Landschaftsschilderungen.', 'Aber bei Wense findet man diese hohe Temperatur, diesen Beschreibungsfuror und »naiven« Verehrungswillen, der nur aneinen       anderen Dichter denken lässt: den unergründlichen Robert Walser.']	b	0.9994992	b	0.88127154	b	0.9996946	b	0.8016889	b	0.9995937	b	0.9985247	b	0.9995629	b	0.99697566	b	0.9997105	b	0.9993598	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
6125	3299	419955	3.0/1987/12/04/kleines-dasein.xml.xml	erzähler	Im Verhältnis zu seiner Lebensgefährtin präsentiert sich der Erzähler als Musterbeispiel eines herablassenden Patriarchen, während die Gedanken über die Jugend, erwartungsgemäß muß man wohl sagen, altväterlich und oberlehrerhaft ausfallen.	['Auffälliger noch als diese zahlreichen Dissonanzen ist die direkte Nachbarschaft der prätentiösen Schlichtheit zu schlichtem Ressentiment.', 'Über eine Lyrikerin, die den Erzähler mit ihren Anrufen plagt, urteilt er gönnerhaft, einige ihrer Gedichte könne man wohl abdrucken, „erst recht in einer Anthologie, welche Dichtungen von Geisteskranken vorstellt, und die gerade in unseren Tagen ihre Bewunderer finden“.', 'Im Verhältnis zu seiner Lebensgefährtin präsentiert sich der Erzähler als Musterbeispiel eines herablassenden Patriarchen, während die Gedanken über die Jugend, erwartungsgemäß muß man wohl sagen, altväterlich und oberlehrerhaft ausfallen.', 'Beim Anblick eines jungen Mannes im Baumwollpullover mit Nike-Aufschrift, „Sweat-Shirt sagt man jetzt“, bemüht der Erzähler seine Gymnasialbildung für die rhetorische Frage: „Ob die jungen Leute überhaupt wissen, welche Wörter sie herumtragen, und was sie bedeuten?“ Es wird ihnen wohl egal sein, genauso wie dem Autofahrer, den es auch nicht kümmert, daß der Name des Fabrikats seiner Wahl aus dem Imperativ des lateinischen Verbs audire gebildet ist.', 'Daß die zeitweilige Dunkelheit des „eigenen kleinen Daseins“ bei entsprechender Ausleuchtung Bilder von ungewöhnlicher Tiefenschärfe nicht ausschließen muß, ließe sich an zahlreichen literarischen Beispielen dokumentieren.']	b	0.92264223	b	0.9989421	b	0.9977634	b	0.4464586	b	0.8213342	b	0.99419135	b	0.5414632	d	0.9986337	b	0.99816376	d	0.9988763	b	798	{'b': 798, 'd': 202}	b	785	{'b': 785, 'd': 215}	b	911	{'b': 911, 'd': 89}	b	892	{'b': 892, 'd': 108}	b	956	{'b': 956, 'd': 44}	b	947	{'b': 947, 'd': 53}	b	968	{'b': 968, 'd': 32}	b	962	{'b': 962, 'd': 38}	b	978	{'b': 978, 'd': 22}	b	976	{'b': 976, 'd': 24}
6126	297	18429	3.0/1989/10/06/eulen-nach-thulsern.xml.xml	erzähler	„Wer aber dieses Thulsern auf dem Atlas sucht und es nicht findet, hat keine Ersatzansprüche an den Erzähler“, spricht die Eule im Vorwort.	['Das hat Methode.', 'Es steht ein Prinzip dahinter, poetologische Absicht.', '„Wer aber dieses Thulsern auf dem Atlas sucht und es nicht findet, hat keine Ersatzansprüche an den Erzähler“, spricht die Eule im Vorwort.', 'Der Bürgermeister, „der Häuptling unseres Kaffs“, drückt es so aus: „Es mag durchaus sein, daß Thulsern an einem gewissen Körperteil der Welt liegt.', 'Aber das macht nichts.“ Ein Ort am Arsch der Welt?']	a	0.98713255	b	0.99951327	b	0.5701368	d	0.5371465	b	0.66732043	d	0.9883051	d	0.5128792	d	0.6976607	b	0.99934036	b	0.99817896	b	493	{'b': 493, 'd': 394, 'a': 113}	b	468	{'b': 468, 'd': 438, 'a': 94}	b	534	{'d': 396, 'b': 534, 'a': 70}	b	548	{'b': 548, 'd': 417, 'a': 35}	b	572	{'b': 572, 'd': 395, 'a': 33}	b	576	{'b': 576, 'd': 400, 'a': 24}	b	614	{'d': 378, 'b': 614, 'a': 8}	b	596	{'d': 386, 'b': 596, 'a': 18}	b	630	{'b': 630, 'd': 349, 'a': 21}	b	615	{'b': 615, 'd': 378, 'a': 7}
6127	5108	724005	3.0/2004/08/12/L-Handke.xml.xml	erzähler	Der Erzähler bleibt zurück, beseelt, beglückt von der Erzählung und vom Frühling, von den Blütenschnüren der Edelkastanien, dem lichtroten Dach der Klosterscheune und den in der letzten Sonne darüber tauchenden Schwalben.	['Das große Glück hat nur 159 Seiten und braucht die Gnade der Erzählung wie die Klosterbrüder ihren Herrgott.', 'Draußen vor den Gartenmauern wird Don Juan von seinen Frauen erwartet.', 'Der Erzähler bleibt zurück, beseelt, beglückt von der Erzählung und vom Frühling, von den Blütenschnüren der Edelkastanien, dem lichtroten Dach der Klosterscheune und den in der letzten Sonne darüber tauchenden Schwalben.']	d	0.9996629	d	0.9997161	d	0.99964714	d	0.67061746	d	0.99914193	d	0.9990589	d	0.9863149	b	0.99537706	d	0.9993536	b	0.74416	d	789	{'b': 211, 'd': 789}	d	824	{'d': 824, 'b': 176}	d	890	{'d': 890, 'b': 110}	d	897	{'d': 897, 'b': 103}	d	944	{'d': 944, 'b': 56}	d	939	{'d': 939, 'b': 61}	d	974	{'d': 974, 'b': 26}	d	971	{'d': 971, 'b': 29}	d	982	{'d': 982, 'b': 18}	d	981	{'d': 981, 'b': 19}
6128	767	191421	3.0/1994/06/03/nordlichter.xml.xml	erzähler	Der Erzähler und Journalist Maletzke schafft es, aus dem chaotischen Komposthaufen namens Wissen und Erkenntnis, Geschichte und Gegenwart, Politik und Kultur, Geographie und Vorzeitarchäologie ein würzig vitaminreiches Textgebräu zu destillieren, das noch der intelligentesten Stammtischrunde gute Laune macht.	"['Rettung vor Maletzkes Sehnsuchtsdoping gibts dann nur noch durch den persönlichen Trip in das Allwetterland mit der dänisch deutschen Grenzgeschichte.', 'Fast jeder der achtzig alphabetisch sortierten Artikel eignet sich als sanfte Einstiegsdroge: „Moorleichen - die berühmtesten Schleswig Holsteiner"", „Zarenexport - Peter war leider ein Versager"", „Dienstreisen - was Olearius in Persien wollte"", „Hemmingstedt - eine Schlammschlacht"".', 'Der Erzähler und Journalist Maletzke schafft es, aus dem chaotischen Komposthaufen namens Wissen und Erkenntnis, Geschichte und Gegenwart, Politik und Kultur, Geographie und Vorzeitarchäologie ein würzig vitaminreiches Textgebräu zu destillieren, das noch der intelligentesten Stammtischrunde gute Laune macht.', 'Seit Ernst von Salomons „Deutschland - deine SchleswigHolsteiner"" war nichts verschmitzter.', 'Schleswig Holstein und seine Leute werden hier nämlich nicht faktenstarrend mit den geläufigen Farbbildeinschüssen serviert.']"	b	0.9995408	b	0.9996836	b	0.99959	b	0.53810966	b	0.99937314	b	0.99860257	b	0.9987674	b	0.9968749	b	0.9995772	b	0.9814538	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
6129	5287	787231	3.0/2011/10/16/literatur-friedenspreistd81c.xml	erzähler	In seiner Laudatio bezeichnete der Schweizer Literaturwissenschaftler Peter von Matt den 62-Jährigen als «unbändigen Erzähler».	['«Bald wird er Palästinenser und Israelis im Zeichen der gleichen Wut vereinen, dann kommt über den Nahen Osten die Wende, und mit herrlichem Getöse werden sämtliche Mauern fallen», prognostizierte Sansal unter heftigem Applaus.', 'Im vergangenen Jahr hatte der Börsenverein den israelischen Autor David Grossman geehrt, der sich für die Aussöhnung seines Landes mit den Palästinensern einsetzt.', 'In seiner Laudatio bezeichnete der Schweizer Literaturwissenschaftler Peter von Matt den 62-Jährigen als «unbändigen Erzähler».', 'Sansal sei unerbittlich in den Diagnosen dessen, was schlecht läuft und gnadenlos hart im Urteil über die Habgier.', 'Außenminister Guido Westerwelle (FDP) teilte mit: «Ich empfinde große Hochachtung für einen Schriftsteller, der unermüdlich und unter persönlichen Opfern für das freie Wort und einen freien öffentlichen Diskurs in Algerien eintritt.» Zur feierlichen Übergabe des Preises waren mehrere hundert Gäste gekommen.']	b	0.9994597	b	0.9984498	b	0.9993525	b	0.5651926	b	0.9994085	b	0.99817324	b	0.9970246	b	0.9905194	b	0.99924576	b	0.9778876	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
